id,name,movie_id
28.0,Action,40897
18.0,Drama,40897
28.0,Action,54265
18.0,Drama,54265
12.0,Adventure,54272
28.0,Action,54272
18.0,Drama,54272
12.0,Adventure,54274
28.0,Action,54274
18.0,Drama,54274
28.0,Action,54273
12.0,Adventure,54273
18.0,Drama,54273
28.0,Action,20986
12.0,Adventure,20986
16.0,Animation,20986
35.0,Comedy,20986
28.0,Action,23452
12.0,Adventure,23452
16.0,Animation,23452
35.0,Comedy,23452
10749.0,Romance,18269
16.0,Animation,18269
10751.0,Family,18269
12.0,Adventure,18269
35.0,Comedy,209232
80.0,Crime,209232
28.0,Action,54275
12.0,Adventure,54275
18.0,Drama,54275
28.0,Action,21410
18.0,Drama,21410
18.0,Drama,54276
35.0,Comedy,109443
28.0,Action,180894
80.0,Crime,180894
53.0,Thriller,180894
80.0,Crime,74626
53.0,Thriller,74626
9648.0,Mystery,74626
35.0,Comedy,11039
878.0,Science Fiction,11039
35.0,Comedy,233063
35.0,Comedy,229974
12.0,Adventure,54277
28.0,Action,54277
18.0,Drama,54277
28.0,Action,195269
12.0,Adventure,195269
27.0,Horror,227348
53.0,Thriller,227348
28.0,Action,13632
12.0,Adventure,13632
16.0,Animation,126963
28.0,Action,126963
28.0,Action,39102
16.0,Animation,39102
12.0,Adventure,39102
35.0,Comedy,206408
18.0,Drama,206408
10749.0,Romance,206408
28.0,Action,39148
16.0,Animation,39148
28.0,Action,38189
9648.0,Mystery,38189
28.0,Action,168530
35.0,Comedy,168530
28.0,Action,137094
18.0,Drama,137094
53.0,Thriller,137094
12.0,Adventure,157350
28.0,Action,157350
878.0,Science Fiction,157350
16.0,Animation,217993
12.0,Adventure,34131
28.0,Action,34131
878.0,Science Fiction,34131
80.0,Crime,92647
53.0,Thriller,92647
18.0,Drama,92647
18.0,Drama,236399
9648.0,Mystery,236399
53.0,Thriller,236399
10770.0,TV Movie,236399
35.0,Comedy,21435
10751.0,Family,177888
10402.0,Music,177888
10770.0,TV Movie,177888
12.0,Adventure,54278
28.0,Action,54278
18.0,Drama,54278
12.0,Adventure,54279
28.0,Action,54279
18.0,Drama,54279
12.0,Adventure,26947
878.0,Science Fiction,26947
28.0,Action,26947
10752.0,War,14028
28.0,Action,14028
53.0,Thriller,14028
12.0,Adventure,137106
16.0,Animation,137106
35.0,Comedy,137106
10751.0,Family,137106
14.0,Fantasy,137106
28.0,Action,97020
878.0,Science Fiction,97020
14.0,Fantasy,58427
18.0,Drama,249397
9648.0,Mystery,249397
80.0,Crime,118513
18.0,Drama,118513
53.0,Thriller,118513
16.0,Animation,20756
10751.0,Family,20756
28.0,Action,41109
53.0,Thriller,41109
16.0,Animation,141614
10751.0,Family,141614
12.0,Adventure,141614
35.0,Comedy,141614
28.0,Action,60160
12.0,Adventure,60160
14.0,Fantasy,60160
27.0,Horror,60160
878.0,Science Fiction,60160
35.0,Comedy,21474
28.0,Action,19325
12.0,Adventure,19325
16.0,Animation,19325
10751.0,Family,19325
878.0,Science Fiction,19325
28.0,Action,21379
10751.0,Family,21379
16.0,Animation,21379
28.0,Action,18224
12.0,Adventure,18224
16.0,Animation,18224
10751.0,Family,18224
14.0,Fantasy,18224
12.0,Adventure,24756
28.0,Action,24756
53.0,Thriller,24756
28.0,Action,22259
12.0,Adventure,22259
16.0,Animation,22259
10751.0,Family,22259
878.0,Science Fiction,22259
28.0,Action,53182
10752.0,War,53182
53.0,Thriller,196024
9648.0,Mystery,196024
80.0,Crime,196024
10752.0,War,58767
28.0,Action,58767
53.0,Thriller,58767
18.0,Drama,58767
16.0,Animation,192577
878.0,Science Fiction,192577
28.0,Action,100402
12.0,Adventure,100402
878.0,Science Fiction,100402
28.0,Action,12685
12.0,Adventure,12685
14.0,Fantasy,12685
27.0,Horror,12685
28.0,Action,17456
27.0,Horror,17456
37.0,Western,17456
35.0,Comedy,31329
9648.0,Mystery,31329
35.0,Comedy,125395
80.0,Crime,125395
35.0,Comedy,145220
12.0,Adventure,145220
80.0,Crime,145220
10751.0,Family,145220
14.0,Fantasy,38626
35.0,Comedy,38626
878.0,Science Fiction,38626
28.0,Action,180299
80.0,Crime,180299
53.0,Thriller,180299
28.0,Action,102382
12.0,Adventure,102382
14.0,Fantasy,102382
16.0,Animation,251519
28.0,Action,251519
12.0,Adventure,251519
16.0,Animation,172385
12.0,Adventure,172385
35.0,Comedy,172385
10751.0,Family,172385
27.0,Horror,167575
53.0,Thriller,167575
35.0,Comedy,167575
28.0,Action,167575
35.0,Comedy,184345
27.0,Horror,184345
16.0,Animation,12242
35.0,Comedy,12242
10751.0,Family,12242
28.0,Action,12242
35.0,Comedy,195589
16.0,Animation,227425
12.0,Adventure,227425
35.0,Comedy,227425
16.0,Animation,258096
10751.0,Family,258096
12.0,Adventure,258096
35.0,Comedy,258096
28.0,Action,16931
12.0,Adventure,54281
28.0,Action,54281
18.0,Drama,54281
28.0,Action,127585
12.0,Adventure,127585
14.0,Fantasy,127585
878.0,Science Fiction,127585
12.0,Adventure,54280
28.0,Action,54280
18.0,Drama,54280
12.0,Adventure,54284
28.0,Action,54284
18.0,Drama,54284
12.0,Adventure,54306
28.0,Action,54306
18.0,Drama,54306
28.0,Action,54307
18.0,Drama,54307
53.0,Thriller,260202
18.0,Drama,260202
28.0,Action,260202
9648.0,Mystery,260202
28.0,Action,260339
18.0,Drama,260339
80.0,Crime,260339
28.0,Action,177677
12.0,Adventure,177677
53.0,Thriller,177677
28.0,Action,255268
27.0,Horror,128841
53.0,Thriller,128841
16.0,Animation,82881
35.0,Comedy,82881
28.0,Action,82881
10751.0,Family,82881
80.0,Crime,187017
35.0,Comedy,187017
28.0,Action,187017
14.0,Fantasy,82702
28.0,Action,82702
12.0,Adventure,82702
16.0,Animation,82702
35.0,Comedy,82702
10751.0,Family,82702
28.0,Action,26480
27.0,Horror,26480
18.0,Drama,133558
35.0,Comedy,184098
10749.0,Romance,184098
878.0,Science Fiction,91314
28.0,Action,91314
12.0,Adventure,91314
16.0,Animation,218836
35.0,Comedy,218836
12.0,Adventure,218836
10751.0,Family,218836
878.0,Science Fiction,119450
28.0,Action,119450
18.0,Drama,119450
53.0,Thriller,119450
27.0,Horror,259233
27.0,Horror,238636
53.0,Thriller,238636
28.0,Action,118340
878.0,Science Fiction,118340
12.0,Adventure,118340
28.0,Action,138103
12.0,Adventure,138103
53.0,Thriller,138103
28.0,Action,57331
12.0,Adventure,57331
53.0,Thriller,57331
10749.0,Romance,243683
18.0,Drama,243683
10402.0,Music,243683
27.0,Horror,284711
878.0,Science Fiction,284711
10770.0,TV Movie,284711
878.0,Science Fiction,98566
28.0,Action,98566
12.0,Adventure,98566
14.0,Fantasy,98566
35.0,Comedy,98566
9648.0,Mystery,59701
53.0,Thriller,59701
35.0,Comedy,198436
12.0,Adventure,198436
10751.0,Family,198436
12.0,Adventure,314285
35.0,Comedy,314285
10751.0,Family,314285
14.0,Fantasy,314285
16.0,Animation,269650
878.0,Science Fiction,269650
28.0,Action,269650
12.0,Adventure,22937
35.0,Comedy,22937
37.0,Western,292893
35.0,Comedy,242022
10770.0,TV Movie,22555
18.0,Drama,22555
53.0,Thriller,22555
80.0,Crime,22555
9648.0,Mystery,22555
80.0,Crime,189
53.0,Thriller,189
18.0,Drama,199933
878.0,Science Fiction,199933
9648.0,Mystery,199933
28.0,Action,287590
16.0,Animation,287590
14.0,Fantasy,287590
35.0,Comedy,32109
28.0,Action,198663
9648.0,Mystery,198663
878.0,Science Fiction,198663
53.0,Thriller,198663
53.0,Thriller,248504
27.0,Horror,248504
878.0,Science Fiction,248504
35.0,Comedy,257451
27.0,Horror,157424
27.0,Horror,250546
35.0,Comedy,38455
80.0,Crime,38455
9648.0,Mystery,38455
53.0,Thriller,38455
80.0,Crime,33386
9648.0,Mystery,33386
35.0,Comedy,33386
53.0,Thriller,33386
35.0,Comedy,1285
80.0,Crime,1285
28.0,Action,25148
18.0,Drama,25148
9648.0,Mystery,25148
53.0,Thriller,25148
80.0,Crime,28044
18.0,Drama,28044
9648.0,Mystery,28044
53.0,Thriller,28044
27.0,Horror,38084
35.0,Comedy,273641
14.0,Fantasy,54113
16.0,Animation,54113
10749.0,Romance,54113
10751.0,Family,54113
28.0,Action,245891
53.0,Thriller,245891
18.0,Drama,157829
18.0,Drama,256
16.0,Animation,16049
35.0,Comedy,16049
10751.0,Family,16049
9648.0,Mystery,33387
35.0,Comedy,33387
53.0,Thriller,33387
80.0,Crime,33387
14.0,Fantasy,28302
16.0,Animation,28302
10751.0,Family,28302
35.0,Comedy,33393
80.0,Crime,33393
18.0,Drama,33393
9648.0,Mystery,33393
53.0,Thriller,33393
80.0,Crime,38454
9648.0,Mystery,38454
53.0,Thriller,38454
18.0,Drama,38454
16.0,Animation,36323
10751.0,Family,36323
9648.0,Mystery,267333
9648.0,Mystery,267336
27.0,Horror,39262
27.0,Horror,39263
27.0,Horror,242512
16.0,Animation,46314
10751.0,Family,46314
28.0,Action,54445
80.0,Crime,54445
53.0,Thriller,54445
28.0,Action,217923
80.0,Crime,217923
14.0,Fantasy,217923
12.0,Adventure,217923
28.0,Action,22599
35.0,Comedy,22599
10769.0,Foreign,22599
9648.0,Mystery,413669
80.0,Crime,33708
9648.0,Mystery,33708
18.0,Drama,33708
53.0,Thriller,33708
10752.0,War,41244
28.0,Action,41244
53.0,Thriller,41244
28.0,Action,27310
12.0,Adventure,27310
18.0,Drama,27310
53.0,Thriller,27310
37.0,Western,151933
28.0,Action,151933
14.0,Fantasy,151933
27.0,Horror,151933
28.0,Action,260063
10752.0,War,260063
18.0,Drama,260063
10751.0,Family,19164
16.0,Animation,19164
12.0,Adventure,19164
10751.0,Family,19165
16.0,Animation,19165
12.0,Adventure,19165
10751.0,Family,17337
16.0,Animation,17337
28.0,Action,171581
18.0,Drama,25754
27.0,Horror,25754
53.0,Thriller,25754
27.0,Horror,25752
9648.0,Mystery,25752
27.0,Horror,25751
53.0,Thriller,25751
27.0,Horror,70575
53.0,Thriller,70575
27.0,Horror,25753
28.0,Action,51649
37.0,Western,51649
12.0,Adventure,51649
27.0,Horror,199534
53.0,Thriller,199534
16.0,Animation,75258
10751.0,Family,75258
14.0,Fantasy,75258
12.0,Adventure,75258
16.0,Animation,25475
10751.0,Family,25475
12.0,Adventure,25475
14.0,Fantasy,25475
53.0,Thriller,290729
28.0,Action,290729
28.0,Action,25391
878.0,Science Fiction,25391
53.0,Thriller,25391
28.0,Action,79723
35.0,Comedy,79723
53.0,Thriller,28668
9648.0,Mystery,28668
27.0,Horror,241842
28.0,Action,241842
35.0,Comedy,241842
28.0,Action,40644
18.0,Drama,40644
53.0,Thriller,82450
28.0,Action,82450
18.0,Drama,82450
18.0,Drama,98344
28.0,Action,98344
36.0,History,98344
99.0,Documentary,291155
35.0,Comedy,262551
27.0,Horror,38125
878.0,Science Fiction,38125
28.0,Action,30972
80.0,Crime,30972
27.0,Horror,30972
878.0,Science Fiction,30972
878.0,Science Fiction,131631
12.0,Adventure,131631
53.0,Thriller,131631
14.0,Fantasy,58433
16.0,Animation,9742
35.0,Comedy,9742
35.0,Comedy,100042
14.0,Fantasy,17808
28.0,Action,17808
18.0,Drama,17808
53.0,Thriller,17808
10751.0,Family,227735
18.0,Drama,227735
878.0,Science Fiction,36683
12.0,Adventure,36683
9648.0,Mystery,36683
18.0,Drama,18232
35.0,Comedy,18232
10749.0,Romance,18232
27.0,Horror,267806
53.0,Thriller,267806
28.0,Action,241868
12.0,Adventure,241868
35.0,Comedy,241868
28.0,Action,119892
12.0,Adventure,119892
10751.0,Family,119892
35.0,Comedy,66129
878.0,Science Fiction,24047
10770.0,TV Movie,77348
878.0,Science Fiction,77348
878.0,Science Fiction,81244
878.0,Science Fiction,50291
28.0,Action,135397
12.0,Adventure,135397
878.0,Science Fiction,135397
53.0,Thriller,135397
16.0,Animation,170522
35.0,Comedy,170522
12.0,Adventure,170522
28.0,Action,41608
37.0,Western,41608
35.0,Comedy,227159
28.0,Action,50571
35.0,Comedy,19273
10751.0,Family,19273
14.0,Fantasy,19273
35.0,Comedy,27996
10751.0,Family,27996
14.0,Fantasy,27996
28.0,Action,10473
12.0,Adventure,10473
35.0,Comedy,10473
14.0,Fantasy,10473
28.0,Action,66018
53.0,Thriller,66018
10769.0,Foreign,66018
10751.0,Family,270946
16.0,Animation,270946
12.0,Adventure,270946
35.0,Comedy,270946
28.0,Action,294254
35.0,Comedy,134375
80.0,Crime,134375
10751.0,Family,134375
28.0,Action,110552
14.0,Fantasy,17792
27.0,Horror,17792
9648.0,Mystery,17792
35.0,Comedy,99361
35.0,Comedy,74018
10751.0,Family,74018
10749.0,Romance,74018
35.0,Comedy,15261
10752.0,War,285423
28.0,Action,285423
35.0,Comedy,289728
10751.0,Family,289728
28.0,Action,122917
12.0,Adventure,122917
14.0,Fantasy,122917
37.0,Western,18450
35.0,Comedy,18450
28.0,Action,18450
12.0,Adventure,18450
53.0,Thriller,118751
18.0,Drama,118751
18.0,Drama,61925
28.0,Action,61925
53.0,Thriller,61925
80.0,Crime,61925
35.0,Comedy,52914
28.0,Action,52914
35.0,Comedy,52913
80.0,Crime,52913
35.0,Comedy,62715
80.0,Crime,62715
28.0,Action,62715
35.0,Comedy,62725
80.0,Crime,46001
35.0,Comedy,46001
53.0,Thriller,46001
35.0,Comedy,52113
80.0,Crime,52113
80.0,Crime,207703
35.0,Comedy,207703
28.0,Action,207703
12.0,Adventure,207703
12.0,Adventure,181533
35.0,Comedy,181533
14.0,Fantasy,181533
10751.0,Family,181533
10751.0,Family,277368
35.0,Comedy,277368
35.0,Comedy,32113
35.0,Comedy,21240
16.0,Animation,18948
10751.0,Family,18948
27.0,Horror,70984
878.0,Science Fiction,70984
35.0,Comedy,31609
10402.0,Music,31609
53.0,Thriller,260346
28.0,Action,260346
878.0,Science Fiction,87101
28.0,Action,87101
53.0,Thriller,87101
12.0,Adventure,87101
53.0,Thriller,288158
27.0,Horror,288158
18.0,Drama,288158
28.0,Action,24023
53.0,Thriller,24023
28.0,Action,24026
53.0,Thriller,24026
99.0,Documentary,267872
28.0,Action,38187
28.0,Action,30091
28.0,Action,38183
28.0,Action,38190
12.0,Adventure,38190
35.0,Comedy,51939
18.0,Drama,51939
10749.0,Romance,51939
28.0,Action,38185
12.0,Adventure,38185
16.0,Animation,132601
10751.0,Family,132601
35.0,Comedy,14749
12.0,Adventure,14749
18.0,Drama,14749
10751.0,Family,14749
18.0,Drama,65703
16.0,Animation,13654
10751.0,Family,13654
35.0,Comedy,19824
18.0,Drama,101660
878.0,Science Fiction,101660
28.0,Action,101660
12.0,Adventure,101660
28.0,Action,13360
14.0,Fantasy,13360
878.0,Science Fiction,13360
18.0,Drama,85373
10749.0,Romance,85373
27.0,Horror,125509
53.0,Thriller,125509
878.0,Science Fiction,140161
27.0,Horror,19066
53.0,Thriller,28635
27.0,Horror,28635
27.0,Horror,19288
35.0,Comedy,19288
27.0,Horror,37526
9648.0,Mystery,37526
12.0,Adventure,3483
80.0,Crime,3483
27.0,Horror,3483
878.0,Science Fiction,3483
53.0,Thriller,3483
35.0,Comedy,19254
35.0,Comedy,19300
35.0,Comedy,26190
27.0,Horror,38157
12.0,Adventure,48193
28.0,Action,48193
14.0,Fantasy,48193
14.0,Fantasy,30178
16.0,Animation,30178
35.0,Comedy,30178
878.0,Science Fiction,30178
10751.0,Family,30178
28.0,Action,50687
12.0,Adventure,50687
27.0,Horror,50687
12.0,Adventure,149957
28.0,Action,55872
12.0,Adventure,55872
10749.0,Romance,55872
10751.0,Family,14059
37.0,Western,3686
35.0,Comedy,84575
10751.0,Family,84575
12.0,Adventure,24102
14.0,Fantasy,24102
16.0,Animation,24102
878.0,Science Fiction,24102
10751.0,Family,24102
12.0,Adventure,7085
37.0,Western,7085
28.0,Action,49597
12.0,Adventure,49597
27.0,Horror,49597
16.0,Animation,25556
10751.0,Family,25556
80.0,Crime,15066
12.0,Adventure,15066
28.0,Action,15066
878.0,Science Fiction,113210
12.0,Adventure,25587
16.0,Animation,25587
10751.0,Family,25587
12.0,Adventure,24554
16.0,Animation,24554
10751.0,Family,24554
53.0,Thriller,259074
27.0,Horror,36421
35.0,Comedy,21518
18.0,Drama,21518
10751.0,Family,21518
12.0,Adventure,9973
35.0,Comedy,9973
10751.0,Family,9973
12.0,Adventure,48844
35.0,Comedy,70587
10751.0,Family,70587
12.0,Adventure,78047
10751.0,Family,78047
10751.0,Family,142308
10751.0,Family,149910
14.0,Fantasy,26042
27.0,Horror,26042
878.0,Science Fiction,113215
878.0,Science Fiction,113209
27.0,Horror,39044
16.0,Animation,45662
10751.0,Family,45662
28.0,Action,59117
35.0,Comedy,59117
80.0,Crime,59117
28.0,Action,254869
35.0,Comedy,254869
18.0,Drama,109689
10749.0,Romance,109689
28.0,Action,76341
12.0,Adventure,76341
878.0,Science Fiction,76341
53.0,Thriller,76341
18.0,Drama,280092
27.0,Horror,280092
53.0,Thriller,280092
28.0,Action,140607
12.0,Adventure,140607
878.0,Science Fiction,140607
14.0,Fantasy,140607
28.0,Action,99861
12.0,Adventure,99861
878.0,Science Fiction,99861
28.0,Action,76600
12.0,Adventure,76600
14.0,Fantasy,76600
878.0,Science Fiction,76600
12.0,Adventure,166426
28.0,Action,166426
14.0,Fantasy,166426
35.0,Comedy,166426
878.0,Science Fiction,102899
28.0,Action,102899
12.0,Adventure,102899
28.0,Action,293660
12.0,Adventure,293660
35.0,Comedy,293660
28.0,Action,284053
12.0,Adventure,284053
14.0,Fantasy,284053
878.0,Science Fiction,284053
28.0,Action,283995
12.0,Adventure,283995
35.0,Comedy,283995
878.0,Science Fiction,283995
12.0,Adventure,271110
28.0,Action,271110
878.0,Science Fiction,271110
878.0,Science Fiction,246655
14.0,Fantasy,214264
35.0,Comedy,214264
10749.0,Romance,214264
28.0,Action,2648
14.0,Fantasy,24556
16.0,Animation,24556
878.0,Science Fiction,24556
10751.0,Family,24556
27.0,Horror,41235
16.0,Animation,31933
10751.0,Family,31933
878.0,Science Fiction,31933
28.0,Action,252360
12.0,Adventure,252360
18.0,Drama,252360
14.0,Fantasy,252360
18.0,Drama,15759
10751.0,Family,15759
53.0,Thriller,193603
27.0,Horror,193603
18.0,Drama,87881
28.0,Action,87881
9648.0,Mystery,87881
35.0,Comedy,90460
9648.0,Mystery,90460
35.0,Comedy,90461
9648.0,Mystery,90461
80.0,Crime,90461
35.0,Comedy,90465
80.0,Crime,90465
9648.0,Mystery,90465
10749.0,Romance,90465
35.0,Comedy,48132
16.0,Animation,164372
14.0,Fantasy,164372
10402.0,Music,91198
80.0,Crime,91198
35.0,Comedy,91198
10751.0,Family,39961
16.0,Animation,39961
12.0,Adventure,43205
35.0,Comedy,45099
18.0,Drama,45099
878.0,Science Fiction,297556
28.0,Action,297556
16.0,Animation,297556
12.0,Adventure,297556
16.0,Animation,26497
10751.0,Family,26497
14.0,Fantasy,26497
35.0,Comedy,61852
878.0,Science Fiction,113219
28.0,Action,188357
12.0,Adventure,188357
28.0,Action,72455
12.0,Adventure,72455
18.0,Drama,72455
80.0,Crime,72455
28.0,Action,14053
12.0,Adventure,14053
35.0,Comedy,14053
80.0,Crime,309049
35.0,Comedy,48635
10402.0,Music,48635
12.0,Adventure,48635
18.0,Drama,216015
10749.0,Romance,216015
53.0,Thriller,216015
12.0,Adventure,27850
35.0,Comedy,27850
10751.0,Family,27850
14.0,Fantasy,27850
27.0,Horror,27850
10770.0,TV Movie,27850
12.0,Adventure,34205
10751.0,Family,34205
14.0,Fantasy,34205
10770.0,TV Movie,34205
12.0,Adventure,34560
35.0,Comedy,34560
10751.0,Family,34560
14.0,Fantasy,34560
10770.0,TV Movie,34560
35.0,Comedy,13734
10749.0,Romance,13734
35.0,Comedy,82237
16.0,Animation,89247
14.0,Fantasy,89247
35.0,Comedy,89247
28.0,Action,121828
12.0,Adventure,9948
16.0,Animation,9948
35.0,Comedy,9948
10751.0,Family,9948
10749.0,Romance,199661
35.0,Comedy,199661
12.0,Adventure,43716
14.0,Fantasy,43716
878.0,Science Fiction,43716
35.0,Comedy,1871
80.0,Crime,1871
12.0,Adventure,1871
14.0,Fantasy,1871
35.0,Comedy,1870
80.0,Crime,1870
12.0,Adventure,1870
14.0,Fantasy,1870
35.0,Comedy,1875
80.0,Crime,1875
12.0,Adventure,1875
14.0,Fantasy,1875
9648.0,Mystery,50401
12.0,Adventure,50401
80.0,Crime,50401
80.0,Crime,3485
12.0,Adventure,3485
27.0,Horror,3485
53.0,Thriller,3485
80.0,Crime,49183
27.0,Horror,49183
9648.0,Mystery,49183
53.0,Thriller,185341
27.0,Horror,185341
16.0,Animation,278468
35.0,Comedy,25164
35.0,Comedy,44191
35.0,Comedy,104413
35.0,Comedy,24476
35.0,Comedy,24477
10751.0,Family,24477
35.0,Comedy,13955
28.0,Action,295887
12.0,Adventure,295887
10751.0,Family,295887
35.0,Comedy,78080
10751.0,Family,78080
18.0,Drama,106622
80.0,Crime,106622
10749.0,Romance,106622
10769.0,Foreign,106622
28.0,Action,69569
35.0,Comedy,22974
12.0,Adventure,81684
16.0,Animation,81684
10751.0,Family,81684
14.0,Fantasy,81684
35.0,Comedy,19181
35.0,Comedy,17172
35.0,Comedy,37727
80.0,Crime,22192
35.0,Comedy,22192
35.0,Comedy,37728
35.0,Comedy,23654
35.0,Comedy,37731
80.0,Crime,37731
35.0,Comedy,37730
28.0,Action,300803
12.0,Adventure,300803
14.0,Fantasy,300803
27.0,Horror,47631
10751.0,Family,47631
35.0,Comedy,47631
28.0,Action,303457
12.0,Adventure,303457
16.0,Animation,303457
99.0,Documentary,303457
10751.0,Family,303457
36.0,History,303457
28.0,Action,7392
27.0,Horror,7392
12.0,Adventure,11425
35.0,Comedy,11425
10751.0,Family,11425
878.0,Science Fiction,11425
28.0,Action,11425
53.0,Thriller,52868
27.0,Horror,52868
12.0,Adventure,70322
878.0,Science Fiction,70322
28.0,Action,70322
16.0,Animation,15567
35.0,Comedy,15567
10751.0,Family,15567
35.0,Comedy,243938
18.0,Drama,28656
27.0,Horror,28656
28.0,Action,73551
12.0,Adventure,73551
28.0,Action,25745
35.0,Comedy,25745
53.0,Thriller,25745
10769.0,Foreign,25745
9648.0,Mystery,221791
16.0,Animation,228165
12.0,Adventure,228165
35.0,Comedy,228165
10751.0,Family,228165
35.0,Comedy,17041
99.0,Documentary,17041
27.0,Horror,85349
18.0,Drama,268238
35.0,Comedy,268238
27.0,Horror,28801
35.0,Comedy,132759
18.0,Drama,132759
28.0,Action,196750
16.0,Animation,196750
80.0,Crime,196750
878.0,Science Fiction,196750
28.0,Action,322456
12.0,Adventure,322456
16.0,Animation,322456
10751.0,Family,322456
16.0,Animation,78124
12.0,Adventure,78124
10751.0,Family,78124
14.0,Fantasy,78124
16.0,Animation,287233
35.0,Comedy,287233
10751.0,Family,287233
16.0,Animation,73530
878.0,Science Fiction,73530
14.0,Fantasy,265712
16.0,Animation,265712
10751.0,Family,265712
10752.0,War,294690
28.0,Action,294690
18.0,Drama,294690
12.0,Adventure,326359
16.0,Animation,326359
10751.0,Family,326359
35.0,Comedy,5065
37.0,Western,5065
35.0,Comedy,31347
16.0,Animation,31347
12.0,Adventure,31347
14.0,Fantasy,31347
10749.0,Romance,31347
878.0,Science Fiction,175774
14.0,Fantasy,175774
12.0,Adventure,175774
10751.0,Family,175774
12.0,Adventure,262500
878.0,Science Fiction,262500
53.0,Thriller,262500
35.0,Comedy,39385
16.0,Animation,118412
28.0,Action,118412
14.0,Fantasy,118412
28.0,Action,113082
12.0,Adventure,113082
16.0,Animation,113082
14.0,Fantasy,113082
27.0,Horror,113082
16.0,Animation,144288
28.0,Action,144288
14.0,Fantasy,144288
18.0,Drama,275060
10749.0,Romance,276401
18.0,Drama,276401
28.0,Action,168259
28.0,Action,23155
16.0,Animation,23155
18.0,Drama,23155
9648.0,Mystery,23155
53.0,Thriller,23155
28.0,Action,26340
12.0,Adventure,26340
18.0,Drama,10580
35.0,Comedy,10580
10749.0,Romance,10580
10770.0,TV Movie,267793
10749.0,Romance,267793
18.0,Drama,267793
53.0,Thriller,267793
12.0,Adventure,80527
53.0,Thriller,80527
878.0,Science Fiction,80527
35.0,Comedy,1269
80.0,Crime,1269
16.0,Animation,16119
10749.0,Romance,16119
10751.0,Family,16119
14.0,Fantasy,16119
10751.0,Family,204712
16.0,Animation,204712
10751.0,Family,33719
16.0,Animation,33719
10751.0,Family,50166
16.0,Animation,50166
35.0,Comedy,50166
37.0,Western,50166
35.0,Comedy,1615
35.0,Comedy,1616
35.0,Comedy,11084
16.0,Animation,24696
35.0,Comedy,24696
16.0,Animation,9497
35.0,Comedy,9497
16.0,Animation,9514
35.0,Comedy,9514
16.0,Animation,9496
35.0,Comedy,9496
35.0,Comedy,10036
35.0,Comedy,9572
27.0,Horror,293771
878.0,Science Fiction,293771
35.0,Comedy,35428
35.0,Comedy,9478
10749.0,Romance,9478
16.0,Animation,10470
35.0,Comedy,10470
12.0,Adventure,10010
16.0,Animation,10010
10751.0,Family,10010
28.0,Action,221732
12.0,Adventure,221732
18.0,Drama,221732
28.0,Action,221731
12.0,Adventure,221731
18.0,Drama,221731
28.0,Action,321528
12.0,Adventure,321528
16.0,Animation,321528
35.0,Comedy,9803
18.0,Drama,58242
10751.0,Family,58242
28.0,Action,256961
35.0,Comedy,256961
10751.0,Family,256961
10751.0,Family,274415
12.0,Adventure,274415
35.0,Comedy,274415
27.0,Horror,214464
16.0,Animation,14572
878.0,Science Fiction,14572
28.0,Action,14572
18.0,Drama,290865
80.0,Crime,290865
16.0,Animation,12697
10751.0,Family,12697
53.0,Thriller,329540
28.0,Action,329540
80.0,Crime,290043
53.0,Thriller,73529
16.0,Animation,73529
28.0,Action,73529
18.0,Drama,73529
16.0,Animation,122662
878.0,Science Fiction,122662
2883.0,Aniplex,2012-09-29
7759.0,GoHands,2012-09-29
7760.0,BROSTA TV,2012-09-29
7761.0,Mardock Scramble Production Committee,2012-09-29
33751.0,Sentai Filmworks,2012-09-29
12.0,Adventure,297270
16.0,Animation,297270
10751.0,Family,297270
16.0,Animation,175112
10751.0,Family,175112
16.0,Animation,36897
10751.0,Family,36897
28.0,Action,327418
16.0,Animation,327418
10751.0,Family,327418
28.0,Action,321494
18.0,Drama,39412
18.0,Drama,40978
28.0,Action,146047
18.0,Drama,146047
18.0,Drama,61108
10749.0,Romance,61108
18.0,Drama,40348
18.0,Drama,39965
10749.0,Romance,39965
10749.0,Romance,28682
18.0,Drama,28682
12.0,Adventure,28324
27.0,Horror,28324
18.0,Drama,28325
27.0,Horror,28325
10749.0,Romance,28325
28.0,Action,28574
53.0,Thriller,28574
27.0,Horror,259072
16.0,Animation,34134
10751.0,Family,34134
14.0,Fantasy,34134
16.0,Animation,91342
10751.0,Family,91342
28.0,Action,249070
80.0,Crime,249070
53.0,Thriller,249070
16.0,Animation,44683
12.0,Adventure,44683
10751.0,Family,44683
14.0,Fantasy,44683
99.0,Documentary,314407
35.0,Comedy,254470
10402.0,Music,254470
878.0,Science Fiction,101652
53.0,Thriller,145221
18.0,Drama,145221
878.0,Science Fiction,145221
27.0,Horror,28746
53.0,Thriller,28746
27.0,Horror,94365
35.0,Comedy,5061
99.0,Documentary,294544
35.0,Comedy,25936
35.0,Comedy,20963
28.0,Action,14394
12.0,Adventure,14394
80.0,Crime,14394
18.0,Drama,14394
80.0,Crime,20968
28.0,Action,20968
18.0,Drama,20968
16.0,Animation,13179
10751.0,Family,13179
12.0,Adventure,13179
14.0,Fantasy,13179
35.0,Comedy,43646
35.0,Comedy,43648
35.0,Comedy,43649
35.0,Comedy,161545
28.0,Action,9288
12.0,Adventure,9288
14.0,Fantasy,9288
28.0,Action,219572
80.0,Crime,219572
18.0,Drama,219572
53.0,Thriller,219572
