name,id,movie_id
Peter Rogers Productions,10265.0,21240
20th Century Fox Home Entertainment,3635.0,18948
CBS Films,5490.0,18948
Buena Vista International,25646.0,18948
Still Silent Films Inc.,43977.0,70984
Koo Koo Banana,35858.0,31609
Twentieth Century Fox Film Corporation,306.0,260346
M6 Films,1115.0,260346
Canal+,5358.0,260346
Grive Productions,6877.0,260346
EuropaCorp,6896.0,260346
Ciné+,10611.0,260346
M6,11261.0,260346
TSG Entertainment,22213.0,260346
Taken 3,87854.0,260346
Paramount Pictures,4.0,87101
Annapurna Pictures,13184.0,87101
Skydance Media,82819.0,87101
Vertigo Entertainment,829.0,288158
Hammer Film Productions,1314.0,288158
Alliance Films,2514.0,288158
Talisman Productions,8989.0,288158
Exclusive Media Group,11448.0,288158
Da Vinci Media Ventures,40107.0,288158
Nordisk Film,235.0,24023
Nordisk Film,235.0,24026
"Motion Picture Group, The",5200.0,267872
Anonymous Content,10039.0,30091
BMW Films,53728.0,30091
Anonymous Content,10039.0,38183
BMW Films,53728.0,38183
Wonderworld Studios,3980.0,132601
Animation Picture Company,15196.0,132601
Walt Disney Studios Home Entertainment,3202.0,14749
Key Pix Productions,19649.0,14749
Keystone Entertainment,37892.0,14749
Walt Disney Pictures,2.0,13654
Walt Disney Television Animation,3475.0,13654
Tapestry Films,870.0,19824
Paramount Home Entertainment,6548.0,19824
Warner Bros. Television,1957.0,101660
Davis-Panzer Productions,2737.0,13360
Sequence Film,2739.0,13360
Vertigo Entertainment,829.0,85373
Summit Entertainment,491.0,125509
20th Century Fox Home Entertainment,3635.0,125509
Constantin Film Produktion,5755.0,125509
Raw Feed,3295.0,19066
Overseas FilmGroup,888.0,28635
GFT Entertainment,1069.0,28635
Artisan Entertainment,2188.0,28635
Blue Rider Pictures,2623.0,28635
Paquin Entertainment Group,24076.0,28635
Pendle View (WM) Limited,24077.0,28635
Lions Gate Enterntainment,63092.0,19288
Trimark Pictures,4063.0,37526
Ada Films,1424.0,3483
Udastex Films,1425.0,3483
Towers of London Productions,1426.0,3483
Commonwealth United Entertainment,1427.0,3483
Peter Rogers Productions,10265.0,19254
The Rank Organisation,364.0,19300
Overseas FilmGroup,888.0,38157
GFT Entertainment,1069.0,38157
Artisan Entertainment,2188.0,38157
Blue Rider Pictures,2623.0,38157
Paquin Entertainment Group,24076.0,38157
Filmirage S.r.l.,1386.0,48193
Mainframe Entertainment,5024.0,30178
NEO Motion Pictures,86906.0,50687
Katzman Corporation,13701.0,149957
Sol Lesser Productions,4213.0,55872
Jadran Film,168.0,3686
Société Nouvelle de Cinématographie,249.0,3686
Atlantis Film,1492.0,3686
Rialto Film Preben-Philipsen,3602.0,3686
20th Century Pictures,4985.0,84575
Universal Cartoon Studios,4285.0,24102
Jadran Film,168.0,7085
Rialto Film Preben-Philipsen,3602.0,7085
Universal Studios,13.0,25556
Universal Cartoon Studios,4285.0,25556
Universal TV,537.0,113210
Universal Cartoon Studios,4285.0,25587
WT Canada Productions,20774.0,259074
Fetch Boy Films Ltd.,15707.0,21518
International Keystone Entertainment,15708.0,21518
Keystone Pictures,15709.0,21518
Walt Disney Studios Home Entertainment,3202.0,48844
Key Pix Productions,19649.0,48844
Keystone Entertainment,37892.0,48844
Santa Paws Productions,71795.0,48844
Walt Disney Studios Home Entertainment,3202.0,70587
Key Pix Productions,19649.0,70587
Spooky Buddies Productions,19650.0,70587
Walt Disney Studios Home Entertainment,3202.0,78047
Key Pix Productions,19649.0,78047
Treasure Buddies Productions,63908.0,78047
Walt Disney Studios Home Entertainment,3202.0,142308
Key Pix Productions,19649.0,149910
Trimark Pictures,4063.0,26042
Universal TV,537.0,113215
Alliance Communications Corporation,2480.0,113215
Universal TV,537.0,113209
Hammer Film Productions,1314.0,39044
Wonderworld Studios,3980.0,45662
Antena 3 Films,6538.0,59117
Amiguetes Entertainment,7864.0,59117
Canal+ España,9335.0,59117
Amiguetes Entertainment,7864.0,254869
Telefónica Studios,29564.0,254869
Atresmedia Cine,29566.0,254869
Zeta Audiovisual,9967.0,109689
Village Roadshow Pictures,79.0,76341
Kennedy Miller Productions,2537.0,76341
Warner Bros.,6194.0,76341
Sony Pictures,34.0,280092
Lucasfilm,1.0,140607
Truenorth Productions,1634.0,140607
Bad Robot,11461.0,140607
Marvel Studios,420.0,99861
Prime Focus,15357.0,99861
Revolution Sun Studios,76043.0,99861
Twentieth Century Fox Film Corporation,306.0,76600
Lightstorm Entertainment,574.0,76600
River Road Entertainment,1246.0,76600
TSG Entertainment,22213.0,76600
Walt Disney Pictures,2.0,166426
Jerry Bruckheimer Films,130.0,166426
Infinitum Nihil,2691.0,166426
Moving Picture Company (MPC),20478.0,166426
Marvel Studios,420.0,102899
Twentieth Century Fox Film Corporation,306.0,293660
Marvel Entertainment,7505.0,293660
The Donners' Company,11307.0,293660
TSG Entertainment,22213.0,293660
Kinberg Genre,78091.0,293660
Walt Disney Pictures,2.0,284053
Marvel Studios,420.0,284053
Walt Disney Pictures,2.0,283995
Marvel Studios,420.0,283995
Studio Babelsberg,264.0,271110
Marvel Studios,420.0,271110
Walt Disney Studios Motion Pictures,3036.0,271110
Vita-Ray Dutch Productions (III),84424.0,271110
Deluxe Digital Studios,84425.0,271110
Twentieth Century Fox Film Corporation,306.0,246655
Donners' Company,431.0,246655
Marvel Entertainment,7505.0,246655
Bad Hat Harry Productions,9168.0,246655
TSG Entertainment,22213.0,246655
Kinberg Genre,78091.0,246655
Zombie Orpheus Entertainment,16219.0,214264
Silver Pictures,1885.0,41235
RKO Pictures,4361.0,41235
Hallmark Hall of Fame Productions,9027.0,15759
William Self Productions,11706.0,15759
Sarah Productions,36287.0,15759
Metro-Goldwyn-Mayer (MGM),8411.0,87881
Metro-Goldwyn-Mayer (MGM),8411.0,90460
Metro-Goldwyn-Mayer (MGM),8411.0,90461
Metro-Goldwyn-Mayer (MGM),8411.0,90465
Chop Shop Entertainment,7361.0,48132
Robert Small Entertainment,7362.0,48132
Worldwide Biggies,7363.0,48132
Bazelevs Production,1038.0,164372
De Laurentiis,544.0,45099
Lux Film,1679.0,45099
Golden Film,43706.0,45099
DC Comics,429.0,297556
Warner Bros. Feature Animation,20734.0,297556
Films 7,8158.0,61852
Universal TV,537.0,113219
Atlantis Films,4350.0,113219
WonderPhil Productions,21819.0,188357
Claang Entertainment,21820.0,188357
DOMA Entertainment,22932.0,188357
Bing Crosby Productions,5409.0,72455
Cinerama Productions Corp.,11275.0,72455
Universal Studios Home Entertainment Family Productions,3436.0,14053
Richwater Films,21646.0,309049
Lolafilms,6861.0,48635
Intuition Films,22541.0,48635
Focus Features,10146.0,216015
Trigger Street Productions,11801.0,216015
Michael De Luca Productions,27551.0,216015
Ventura Valley Films,47440.0,27850
Just Singer Entertainment,47441.0,27850
Just Singer Entertainment,47441.0,34205
Reel FX Creative Studios,2787.0,34560
Disney Channel,3213.0,34560
Twentieth Century Fox Film Corporation,306.0,82237
Abra Producciones,10118.0,89247
Digital Dreams Films,10119.0,89247
Bandai Visual Company (JAPAN),570.0,121828
Walt Disney Pictures,2.0,9948
DisneyToon Studios,5391.0,9948
Hot Donut Productions,91935.0,9948
TF1 Droits Audiovisuels,8350.0,199661
Sofica UGC 1,11435.0,199661
France 2 Cinéma,15671.0,199661
Les films du 24,17311.0,199661
Universal International Pictures (UI),10330.0,43716
P.A.C.,1124.0,1871
Société Nouvelle des Établissements Gaumont (SNEG),22396.0,1871
P.C.M. FIlm,22663.0,1871
Gaumont,9.0,1870
P.A.C.,1124.0,1870
Da Ma Produzione,16058.0,1870
Victory Film,22665.0,1870
Story Film,22666.0,1870
Société Nouvelle de Cinématographie,249.0,1875
P.A.C.,1124.0,1875
Fair Film,1399.0,1875
Gaumont International,7961.0,1875
Universal Pictures,33.0,50401
Balcázar Producciones Cinematográficas,1428.0,3485
Italian International Film,1429.0,3485
Tilma Films,1430.0,3485
Filmax,3631.0,185341
20th Century Fox Television,1556.0,278468
Fuzzy Door Productions,8789.0,278468
Fox Television Animation,67210.0,278468
Crazy Wheels Film Corporation,24309.0,44191
Avatar Productions,10194.0,104413
Universal Pictures,33.0,24476
Capital Arts Entertainment,2365.0,24477
Universal Home Entertainment Productions,16805.0,24477
Universal Studios,13.0,13955
Universal 1440 Entertainment,17009.0,295887
Universal Pictures,33.0,78080
P.A.C.,1124.0,69569
Atlas International Film,4938.0,69569
Filmpartners,20692.0,22974
Magic Light Pictures,5644.0,81684
Smart Egg Pictures,1531.0,19181
Svensk Filmindustri (SF),6181.0,19181
Svenska Filminstitutet (SFI),7446.0,19181
Sonet Film AB,7937.0,19181
Viking Film,44438.0,19181
Smart Egg Pictures,1531.0,17172
Cinema Art,4521.0,17172
Svensk Filmindustri (SF),6181.0,17172
Viking Film,44438.0,17172
Nordisk Film,235.0,37727
Svensk Filmindustri (SF),6181.0,37727
Svenska Filminstitutet (SFI),7446.0,37727
Nordisk Tonefilm,8222.0,37727
Papphammar Produktion,10626.0,37727
Nordisk Film,235.0,22192
Svensk Filmindustri (SF),6181.0,22192
Nordisk Film,235.0,37728
Cinema Art,4521.0,37728
Svensk Filmindustri (SF),6181.0,37728
Tonefilm,7983.0,37731
"Zespól Filmowy ""Tor""",7984.0,37731
Filmlance International AB,2669.0,37730
Raffaella Productions,35916.0,300803
Eros International,3653.0,303457
Baweja Movies,3786.0,303457
Walt Disney Pictures,2.0,11425
New Line Cinema,12.0,52868
Sean S. Cunningham Films,17611.0,52868
Daiei Studios,881.0,70322
Walt Disney Television Animation,3475.0,15567
Paramount Pictures,4.0,243938
United Artists,60.0,243938
Metro-Goldwyn-Mayer (MGM),8411.0,243938
Elite Film,4856.0,28656
The Hallmark Channel,6425.0,221791
Paramount Pictures,4.0,228165
Nickelodeon Movies,2348.0,228165
Nickelodeon Animation Studios,4859.0,228165
United Plankton Pictures,8921.0,228165
Disruption Entertainment,10256.0,228165
Paramount Animation,24955.0,228165
Toei Video Company,9221.0,85349
Travis Entertainment,16579.0,85349
Travis,16580.0,85349
Fox Searchlight Pictures,43.0,268238
Participant Media,6735.0,268238
Blueprint Pictures,30037.0,268238
The Rank Organisation,364.0,28801
Hammer Film Productions,1314.0,28801
Sandrews,1728.0,31292
Svenska Filminstitutet,2302.0,31292
Sveriges Television (SVT),3221.0,31292
Spice Film,5138.0,31292
Sonet Film AB,7937.0,31292
Art Pictures Studio,3451.0,132759
Bandai Visual Company,528.0,196750
Toho Company,882.0,196750
Kodansha,6999.0,196750
Production I.G.,12657.0,196750
Warner Bros. Animation,2785.0,322456
Ambient Entertainment GmbH,8104.0,78124
Media Films,10123.0,78124
Warner Bros. Animation,2785.0,287233
Aniplex,2883.0,73530
GoHands,7759.0,73530
BROSTA TV,7760.0,73530
Mardock Scramble Production Committee,7761.0,73530
Toho,5897.0,265712
Koan Films,10890.0,294690
Go Films,13313.0,294690
Walt Disney Pictures,2.0,326359
Walt Disney Animation Studios,6125.0,326359
Peter Rogers Productions,10265.0,5065
Bandai Visual Company,528.0,31347
Madhouse,4288.0,31347
Shochiku Company,4641.0,31347
Kodansha,6999.0,31347
Amber Film Works,20202.0,31347
Shelty,20206.0,31347
Tele München Fernseh Produktionsgesellschaft (TMG),7237.0,175774
Bayerischer Banken-Fonds,8987.0,175774
Lieblingsfilm,13535.0,175774
mem-film,13536.0,175774
Geißendörfer Film- und Fernsehproduktion (GFF),13537.0,175774
Summit Entertainment,491.0,262500
Mandeville Films,10227.0,262500
Red Wagon Entertainment,14440.0,262500
NeoReel,24097.0,262500
France 2 Cinéma,83.0,39385
Orly Films,354.0,39385
M6 Films,1115.0,39385
Les Productions Jacques Roitfeld,1527.0,39385
Canal+,5358.0,39385
Vertigo,23084.0,39385
Warner Bros.,6194.0,118412
Studio 4°C,11671.0,118412
Lucent Pictures Entertainment,23335.0,118412
Beyond C.,29177.0,118412
Warner Bros.,6194.0,113082
Viz Media,6687.0,113082
Studio 4°C,11671.0,113082
Lucent Pictures Entertainment,23335.0,113082
Beyond C.,29177.0,113082
Warner Bros.,6194.0,144288
Studio 4°C,11671.0,144288
Lucent Pictures Entertainment,23335.0,144288
Beyond C.,29177.0,144288
Myriad Pictures,738.0,275060
Unison Films,2372.0,275060
Division Films,14036.0,275060
Dreambridge Films,14037.0,275060
Myriad Pictures,738.0,276401
Unison Films,2372.0,276401
Kim and Jim Productions,10425.0,276401
Division Films,14036.0,276401
Dreambridge Films,14037.0,276401
Universal Pictures,33.0,168259
Original Film,333.0,168259
Fuji Television Network,3341.0,168259
Dentsu,6452.0,168259
One Race Films,7154.0,168259
China Film Co.,40890.0,168259
Québec Production Services Tax Credit,86352.0,168259
Media Rights Capital (MRC),86655.0,168259
Abu Dhabi Film Commission,87857.0,168259
"Colorado Office of Film, Television & Media",87858.0,168259
ufotable,5887.0,23155
TYPE-MOON,53787.0,23155
Global Pictures,1978.0,26340
Golan-Globus Productions,13549.0,10580
Noah Films,20023.0,10580
Cue the Dog Productions,19623.0,267793
A+E Studios,35761.0,267793
Fries Film Company,62765.0,267793
Metro-Goldwyn-Mayer (MGM),8411.0,80527
Gekko Film Corp.,16677.0,80527
Double Secret Productions,85850.0,80527
GFP Medienfonds,198.0,1269
DisneyToon Studios,5391.0,16119
Westdeutscher Rundfunk (WDR),7025.0,204712
Rothkirch Cartoon Film,8177.0,204712
Dargaud Films,5851.0,50166
Les Productions René Goscinny,7963.0,50166
Studios Idéfix,7964.0,50166
First Floor Features,938.0,11084
Warner Home Video,2786.0,24696
Senator Film Produktion,191.0,9497
Neue Constantin Film,13096.0,9514
Hahn Film AG,20441.0,9496
Achterbahn AG,25164.0,9496
Universal Pictures,33.0,10036
Constantin Film Produktion,5755.0,9572
Di Bonaventura Pictures,435.0,293771
Contradiction Films,37217.0,293771
Dead Rising Productions,49712.0,293771
Legendary Digital Media,59429.0,293771
Central Partnership,9342.0,35428
Constantin Film Produktion,5755.0,9478
Constantin Film Produktion,5755.0,10470
Achterbahn AG,25164.0,10470
DisneyToon Studios,5391.0,10010
Warner Bros.,6194.0,221732
Amuse,14602.0,221732
Warner Bros.,6194.0,221731
Amuse,14602.0,221731
Warner Bros. Animation,2785.0,321528
DC Entertainment,9993.0,321528
Hallmark Hall of Fame Productions,9027.0,58242
Columbia Pictures,5.0,256961
Happy Madison Productions,2608.0,256961
Sony Pictures Releasing,3045.0,256961
Sony Pictures Entertainment (SPE),7431.0,256961
LStar Capital,34034.0,256961
Hey Eddie,46222.0,256961
Lieblingsfilm,13535.0,274415
Fox International Productions (FIP),20492.0,274415
MotionWorks,4968.0,12697
Warner Bros.,6194.0,12697
Rothkirch Cartoon Film,8177.0,12697
Comet Film,8178.0,12697
Animationsfabrik,11918.0,12697
WWE Studios,10339.0,329540
Zweites Deutsches Fernsehen (ZDF),4606.0,290043
ZDF Productions,8595.0,290043
ZDF/Arte,11237.0,290043
ZDF,21404.0,290043
ZDF Television,24950.0,290043
Aniplex,2883.0,73529
GoHands,7759.0,73529
BROSTA TV,7760.0,73529
Mardock Scramble Production Committee,7761.0,73529
Walt Disney Pictures,2.0,297270
DisneyToon Studios,5391.0,175112
Warner Bros. Animation,2785.0,327418
Living Films,2877.0,321494
Arcade Pictures,11112.0,321494
Iron Fists,11113.0,321494
New World-Mutual,5768.0,39412
Sara Films,876.0,40978
AS Productions,6060.0,40978
AS Productions,6060.0,146047
New Horizon Picture Corp.,6086.0,146047
AS Productions,6060.0,61108
Société Générale de Gestion Cinématographique (SGGC),27139.0,61108
Flaminia Produzioni Cinematografiche,1526.0,40348
Emaus Films S.A.,28535.0,40348
San Nicola Produzione Cinematografica,41819.0,40348
Flaminia Produzioni Cinematografiche,1526.0,39965
Kristal Film,5052.0,39965
San Nicola Produzione Cinematografica,41819.0,39965
New Film Production S.r.l.,41789.0,28682
Flora Film,1501.0,28324
Gico Cinematografica S.r.L.,4787.0,28324
Embassy Productions S.p.A.,77369.0,28325
Les Films Jacques Leitienne,1639.0,28574
Beatrice Film,4835.0,28574
Constantin Film,47.0,259072
Summit Entertainment,491.0,259072
Regency Enterprises,508.0,259072
20th Century Fox Home Entertainment,3635.0,259072
Mattel,6220.0,91342
Ingenious Media,290.0,249070
Twentieth Century Fox Film Corporation,306.0,249070
Medienboard Berlin-Brandenburg,7307.0,249070
Fox International Productions,7485.0,249070
Dayday Films,8569.0,249070
Daybreak Productions,11746.0,249070
Prime Universe Productions,11747.0,249070
TSG Entertainment,22213.0,249070
Giant Pictures,34396.0,249070
Deutscher Filmförderfonds (DFFF),45198.0,249070
Québec Production Services Tax Credit,86352.0,249070
DisneyToon Studios,5391.0,44683
Walt Disney Animation Studios,6125.0,44683
Prana Animation Studios,22135.0,44683
Rakontur,6303.0,314407
Universal Pictures,33.0,254470
Gold Circle Films,12026.0,254470
Brownstone Productions,12365.0,254470
Cimate Film,20998.0,101652
International Traders,6408.0,145221
Between The Eyes,9016.0,145221
Vertigo Films,10393.0,145221
Mount Everest Enterprises Ltd,13032.0,28746
Six Entertainment,5652.0,94365
The Rank Organisation,364.0,5061
Adder,1847.0,5061
Red Bull Media House,7724.0,294544
Central Partnership,9342.0,25936
Central Partnership,9342.0,20963
K Sera Sera,3708.0,14394
Z Picture Company,3709.0,14394
Sahara One Entertainment,3652.0,20968
DisneyToon Studios,5391.0,13179
Walt Disney Animation Studios,6125.0,13179
Prana Animation Studios,22135.0,13179
Fandango,2441.0,161545
Rai Cinema,2683.0,161545
Skyline Films,2055.0,9288
Sweetpea Entertainment,8933.0,9288
Studio Hamburg WorldWide Pictures,8934.0,9288
Zinc Entertainment Inc.,8935.0,9288
Wanda Films,7529.0,219572
Jackie & JJ Production,19658.0,219572
China Vision Media Group,19659.0,219572
Starlet HK International Media,19660.0,219572
Paramount Pictures,4.0,58404
Titanus Produzione,4087.0,58404
Titanus,641.0,55960
Studio Babelsberg,264.0,131634
Lionsgate,1632.0,131634
Color Force,5420.0,131634
Sunswept Entertainment,5219.0,272878
Warner Bros.,6194.0,272878
Metro-Goldwyn-Mayer (MGM),8411.0,272878
Reel Chefs Catering,83397.0,272878
Summit Entertainment,491.0,283489
Lionsgate,1632.0,283489
Summit Entertainment,491.0,262504
Lionsgate,1632.0,262504
Mandeville Films,10227.0,262504
Red Wagon Entertainment,14440.0,262504
Heyday films,437.0,259316
Warner Bros.,6194.0,259316
Columbia Pictures,5.0,38700
Sony Pictures,34.0,38700
Jerry Bruckheimer Films,130.0,38700
Platinum Dunes,2481.0,38700
Universal TV,537.0,28601
Lux Film,1679.0,63178
Maxima Pictures,10657.0,51912
Titanus,641.0,56920
Titanus,641.0,58701
Mondial Televisione Film,10523.0,11048
C.A.P.A.C.,14074.0,11048
Mondial Televisione Film,10523.0,11053
Laser Films,15191.0,11055
Rialto Film,29165.0,11055
Kôkaku Kidôtai Seisaku Iinkai,5504.0,18839
Kodansha,6999.0,18839
Production I.G.,12657.0,18839
Arrowstorm Entertainment,14787.0,321068
Camera 40 Productions,52699.0,321068
Twentieth Century Fox Film Corporation,306.0,47933
Centropolis Entertainment,347.0,47933
TSG Entertainment,22213.0,47933
Stereo D,86561.0,47933
Paramount Pictures,4.0,188927
Bad Robot,11461.0,188927
Perfect Storm Entertainment,34530.0,188927
Alibaba Pictures Group,69484.0,188927
Skydance Media,82819.0,188927
Sneaky Shark,83644.0,188927
Huahua Media,83645.0,188927
ASA Film Pvt Ltd,3690.0,19951
Fantefilm,3079.0,196032
Sveriges Television (SVT),3221.0,196032
Zweites Deutsches Fernsehen (ZDF),4606.0,196032
Tre Vänner Produktion AB,11792.0,196032
Film i Väst,17513.0,196032
Nordisk Film,17516.0,196032
Hobohm Brothers,50803.0,196032
Nordsvensk Filmunderhallning,50804.0,196032
Pioneer Pictures,9217.0,338100
"Shaken, Not Stirred Productions",41032.0,338100
Martin Chase Productions,53583.0,338100
The Rank Organisation,364.0,5064
K Sera Sera,3708.0,19670
Shree Ashtavinayak Cinevision Ltd,3748.0,19670
Toei Animation,5542.0,38594
Universal Pictures,33.0,214756
Fuzzy Door Productions,8789.0,214756
Bluegrass Films,13778.0,214756
Smart Entertainment,44783.0,214756
Media Rights Capital (MRC),86655.0,214756
Doosaboo Film,3966.0,16318
FilmZ,3967.0,16318
Universal Pictures,33.0,211672
Illumination Entertainment,6704.0,211672
USA Films,987.0,19792
Traveler's Rest Films,5662.0,19792
USA Cable Network,36821.0,19792
Walt Disney Television Animation,18978.0,21316
Dimension Films,7405.0,10578
Rigel Independent Entertainment,40417.0,27847
Catalyst Entertainment Production,40418.0,27847
Durrant Fox Productions Inc.,40419.0,27847
Ignition Pictures,3634.0,14503
20th Century Fox Home Entertainment,3635.0,14503
Twin Continental Films,3636.0,14503
Dimension Extreme,7619.0,14212
Ghost House Pictures,768.0,15262
Stage 6 Films,11341.0,15262
B and G Derivatives Holdings,69348.0,15262
FM Entertainment International N.V.,10354.0,36692
Columbia Pictures,5.0,206647
Danjaq,10761.0,206647
B24,69434.0,206647
Saito Entertainment,568.0,17922
Tokyo Movie Shinsha (TMS),9155.0,17922
Towa Productions,27927.0,17922
Castel Film Romania,1370.0,10579
Neo Art & Logic,2811.0,10579
Dimension Films,7405.0,10579
Truth and Soul Pictures Inc,379.0,64325
Morningstar Films,21840.0,64325
Soular Entertainment,32311.0,64325
Four Horsemen Films,32312.0,64325
Fat Monster Films,86023.0,64325
Sunfilm Entertainment,4052.0,75623
Ghost House Pictures,768.0,14913
Destination Films,769.0,14913
Eagle One Media,5276.0,33274
The Asylum,1311.0,331446
Syfy,6677.0,331446
Production I.G.,12657.0,14092
Regner Grasten Film,3675.0,23289
Walt Disney Animation Studios,6125.0,26809
Warner Home Video,2786.0,60293
4 Kids Entertainment,34231.0,36218
Filmirage,6082.0,5086
Full Moon Features,15352.0,231082
Tea Shop & Film Company,13161.0,182873
Universal Pictures,33.0,227679
Toho,5897.0,227679
Metro-Goldwyn-Mayer (MGM),8411.0,227679
The Pokémon Company,12654.0,227679
OLM,13694.0,227679
Yasahi-Mation Productions,50411.0,227679
Universal Pictures,33.0,39057
Toho,5897.0,39057
Viz Media,6687.0,39057
Universal Pictures (UK),7606.0,39057
4Kids Entertainment,4570.0,34067
Preferred Film & TV,41046.0,228358
Sense and Sensibility Ventures,20807.0,309887
Silver Nitrate,23909.0,309887
Applause Pictures,5346.0,33723
DC Comics,429.0,209112
Atlas Entertainment,507.0,209112
Warner Bros.,6194.0,209112
DC Entertainment,9993.0,209112
Cruel & Unusual Films,9995.0,209112
RatPac-Dune Entertainment,41624.0,209112
SP Entertainments,78306.0,286548
Dentsu Inc.,1778.0,118406
Aniplex,2883.0,118406
Shueisha,2918.0,118406
TV Tokyo,3034.0,118406
Toho,5897.0,118406
Studio Pierrot Co. Ltd.,6450.0,118406
Bandai,6451.0,118406
Warner Bros. Animation,2785.0,343977
Turner Entertainment,8922.0,343977
Warner Bros. Home Video,5173.0,72972
Warner Bros. Animation,2785.0,14787
Warner Bros.,6194.0,14787
Turner Entertainment Co.,90403.0,14787
Turner Entertainment,8922.0,42246
Warner Home Video,2786.0,43956
Warner Bros. Home Video,5173.0,199753
Universal International Pictures (UI),10330.0,39408
Storyline Entertainment,8797.0,115290
PeaceOut Productions,8899.0,115290
Sony Pictures Television,11073.0,115290
Silver Screen Pictures,12799.0,115290
Warner Bros.,6194.0,264999
Iron Horse Entertainment (II),34981.0,264999
Toei Animation,5542.0,65973
Bird Studios,24051.0,65973
Toei Animation,5542.0,303857
Twentieth Century Fox,7392.0,303857
Medusa Film,6246.0,85038
Cattleya,10102.0,85038
Rai Cinema,2683.0,56339
Happy Madison Productions,2608.0,335970
Toei Animation,5542.0,120475
Madhouse,4288.0,60843
Screen Gems,3287.0,3602
Gonzo,1077.0,62931
FUNimation Entertainment,3964.0,62931
Peter Rogers Productions,10265.0,19725
Island World Productions,73195.0,19725
Kadokawa Pictures,2073.0,14021
Japan Film Fund,7982.0,14021
Hakuhodo DY Media Partners,11846.0,14021
Toho Company,882.0,55470
Tokyo Broadcasting System (TBS),1393.0,55470
Kadokawa Pictures,2073.0,55470
Mainichi Broadcasting System (MBS),3363.0,55470
Dentsu,6452.0,55470
Nippon Television Network Corporation (NTV),6755.0,55470
CJ Entertainment,7036.0,55470
Sedic International,7912.0,55470
Shogakukan,9149.0,55470
Arka Media Works,57946.0,256040
Syfy,6677.0,294562
Cinetel Films,10399.0,294562
Anchor Bay Entertainment,16839.0,344147
New Horizons Picture,20235.0,344147
Bandai Visual Company,528.0,212168
Toho Company,882.0,212168
Dentsu,6452.0,212168
Kodansha,6999.0,212168
Production I.G.,12657.0,212168
Bandai Visual Company,528.0,240341
Dentsu Inc.,1778.0,240341
Toho,5897.0,240341
Kodansha,6999.0,240341
Production I.G.,12657.0,240341
Bandai Visual Company,528.0,279254
Toho Company,882.0,279254
Production I.G,5781.0,279254
Kodansha,6999.0,279254
Fair Film,1399.0,49321
Cecchi Gori Group,5891.0,49321
Cecchi Gori Group,5891.0,37770
Warner Bros. Animation,2785.0,342917
Mattel Playground Productions,33365.0,192911
Walt Disney Pictures,2.0,15657
Sunrise,3153.0,39229
Sunrise,3153.0,39230
Universal Pictures,33.0,7092
20th Century Fox Television,1556.0,278604
Colony Pictures,10588.0,105073
Alliance Films,2514.0,283445
Blumhouse Productions,3172.0,283445
IM Global,7437.0,283445
Automatik Entertainment,7625.0,283445
Entertainment One,8147.0,283445
Tank Caterpillar,69110.0,283445
Steady Aim,69111.0,283445
Mili Pictures,60714.0,257932
Imagine Entertainment,23.0,23903
Universal Animation Studios,5556.0,23903
Toon City,12203.0,23903
Zinc Entertainment Inc.,8935.0,135858
Bomar OOD,28176.0,135858
Shaft,6689.0,152042
Toho Company,882.0,295830
Nikkatsu,955.0,295830
Kôdansha,59118.0,295830
Licri,59119.0,295830
Pioneer Productions,3506.0,30575
Toei Animation,5542.0,37100
Pioneer Entertainment,5871.0,37100
Toei Animation,5542.0,28460
Les Productions Artistes Associés,64.0,52761
Belvision,5850.0,52761
Dargaud Films,5851.0,52761
Apipoulaï,1076.0,42949
Avalanche Productions,2525.0,42949
EuropaCorp,6896.0,42949
IndieProd Company Productions,959.0,33787
Phoenix Entertainment Group (PEG),36881.0,33787
Silver Nitrate,23909.0,58625
Walt Disney Pictures,2.0,12448
Walt Disney Television Animation,3475.0,12448
Walt Disney Animation Japan,40148.0,12448
Maksim Gorki Studio,4605.0,20947
Arrowstorm Entertainment,14787.0,347096
Dino de Laurentiis Cinematografica,1216.0,60061
Group TAC,5397.0,17433
Capcom,7220.0,17433
Carnaby International,4098.0,356216
Saracen Films,32475.0,356216
Torn Pictures,62102.0,356216
TV Tokyo,3034.0,150213
Oriental Light and Magic,5372.0,150213
GameFreak,5399.0,150213
East Japan Marketing & Communications Inc.,8157.0,150213
Shogakukan,9149.0,150213
Pikachu Project,12653.0,150213
The Pokémon Company,12654.0,150213
Shogakukan-Shueisha Productions,12655.0,150213
Production I.G.,12657.0,150213
Oriental Light and Magic Team Koitabashi,12658.0,150213
TV Tokyo,3034.0,50087
GameFreak,5399.0,50087
The Pokémon Company,12654.0,303903
TV Tokyo,3034.0,350499
Oriental Light and Magic,5372.0,350499
Shogakukan-Shueisha Productions,12655.0,350499
Alberta Film Entertainment,3997.0,42673
Well Done Productions,63818.0,42673
EuropaCorp,6896.0,287948
Les Films Manuel Munz,3092.0,86868
Télégraphe,22763.0,86868
Vertigo,23084.0,86868
La Vérité Production,23545.0,86868
TPS Cinéma,884.0,31359
TF1 Films Production,3823.0,31359
M6 Métropole Télévision,8210.0,31359
Télégraphe,22763.0,31359
Vertigo,23084.0,31359
China Film Group Corporation (CFGC),14714.0,264264
Beijing Gallop Horse Film & TV Production,15866.0,264264
Disney Channel,3213.0,34204
Just Singer Entertainment,47441.0,34204
